formula,formation_energy,e_hull,density,volume,nsites,stability
K2Mo3O13,-1.321815639416666,0.428317218333331,2.842599178478504,670.6285178639677,36,0
K2MoO8,-1.037081400863636,0.365613570909091,2.815887384622884,1069.0093500938094,66,0
K2Se4O,-0.8142595234107141,0.285361686428571,3.014108808222842,451.7957645423249,14,0
K2Se5,-0.569201022674107,0.292729642738094,3.684613543492901,852.6585742551555,28,0
K3AuSe13,-0.388998012483455,0.212299126056985,4.338875859247499,1026.2352091683465,34,0
K3CrO8,-1.134695215979166,0.315831927291664,2.713038338464534,181.9566432446543,12,0
K3PSe16,-0.342337343694642,0.24862878265625,4.068849530456656,1152.2001603830297,40,0
K4Hf3Te17,-0.519817343750006,0.220617635277779,5.443000039945692,3491.3887053059884,96,0
K4V2O9,-1.8058709115999991,0.249031505333333,2.349114502495479,568.7133411698996,30,0
K6Fe2O5,-0.8433344952692301,0.6427686017094031,2.740640997486719,258.27873122906715,13,0
K6PdSe20,-0.488699828254629,0.284859745925927,3.589007431812689,3553.7216899634263,108,0
KAgC2,0.351638025203126,0.377642470125,2.825296529176975,100.49638504621144,4,0
KAsO4,-1.338311467458333,0.277468041666661,2.916184617520025,202.73408721280012,12,0
KAuC2,0.15296281397396,0.335334724520834,4.368425406395377,98.86477853747004,4,0
KAuN12,0.461700291589285,0.534185538214282,2.885793246687668,465.1053976416069,28,0
KAuSe5,-0.332889385924106,0.218040085022319,4.697841046376923,891.963564010242,28,0
KBH4,-0.138686213958334,0.315610876249999,1.459395481665093,245.5023016012589,24,0
KC,0.240058434390626,0.266062879312499,1.576313240970871,430.7189152459967,16,0
KC10,0.209659416325757,0.247484063484849,2.064020417100119,768.5000150275625,66,0
KClO2,-1.0358831843125,0.338457826562502,2.281792092918976,155.0803897946711,8,0
KCuC2,0.267536068265624,0.293540513187499,2.245296049894189,187.35466377197577,8,0
KN3O4,-0.7777177634062501,0.239684966874994,2.031029549133849,474.5785944699618,32,0
KO2,-0.780211839083332,0.217228567500001,0.5153763349175391,458.14875165271854,6,0
KTeO7,-0.64527088599074,0.356762044907407,2.443354206585142,757.6182600683453,36,0
La(Mo4O7)2,-1.865204661141305,0.211087830923899,5.873564958911944,2556.6778873377543,184,0
La2(SO7)3,-1.163904520480769,0.572865740256413,3.022951746967883,780.0135607710989,52,0
La2Ni2O5,-2.492407524722223,0.202257563888887,6.7415482662578565,468.1888485244575,36,0
LaClO2,-2.410682201249999,0.365965831093752,3.999501847854005,171.35349428368735,8,0
LaMnO3,-2.664739527586206,0.47052527302381,5.406020375383018,297.1410300410424,20,0
LaMo2O5,-2.311332252083333,0.246634282291667,6.298974605179213,1299.4883429094923,96,0
LaO3,-2.03022052,0.3922350546875,5.368807035045697,115.61631613875753,8,0
Li(CO)2,-1.351057391666667,0.262902050749996,1.805970387784833,115.78211136479848,10,0
Li2Cr2O9,-1.19395966128205,0.410156462410259,2.392146674068788,363.5591223877919,26,0
Li2Re2O11,-1.340615625361112,0.5097066100833261,3.336553383317925,2238.725794356291,120,0
LiAgC2,0.397159303541659,0.488164743749999,3.367985913307654,68.4485151878542,4,0
LiAuC2,0.217429869583334,0.498760086249998,5.569640341733852,67.95500862027589,4,0
LiB2O3,-2.089748286527777,0.559084202408851,1.202891920467038,845.5147893015353,48,0
LiClO2,-1.098642773958333,0.19256185,1.980614356329352,249.4824906807221,16,0
LiReO5,-1.638055735833334,0.344432373571419,3.988646496023129,454.8590042248025,28,0
LiSi,0.043562903958333,0.21788123860119,1.190496663429773,390.8477757422685,16,0
LuO3,-1.9327814154166671,0.644583316406248,7.153647980191866,207.02300483192195,16,0
LuSBr,-1.955017091388888,0.401178664999998,5.094081303817058,187.0674648466698,6,0
Mg2As2O9,-1.624702619807692,0.301347544038463,3.092254023986321,735.5772789172883,52,0
Mg3Si2O9,-2.176160490714286,0.5843442875595221,1.14705743865242,395.325455683632,14,0
MgBr2O,-1.094183583125,0.424971001875,3.40889460056359,389.9146167278364,16,0
MgC2,0.430231046666667,0.430231046666667,2.061823024189152,77.84167138175896,6,0
MgCO6,-1.099375789375,0.426893382499999,1.985012147577026,442.7366579132943,32,0
MgO,-2.700812314999999,0.337496855,3.34101416919779,20.031950589405277,2,0
MgSO6,-1.54945806984375,0.252173064843749,1.9090544291343128,1060.2541479215265,64,0
MgSO8,-1.112332356249999,0.328972551500001,2.55310964426355,239.82175447058057,20,0
MgSiO3,-3.025074768124999,0.20596262704167,2.9725347365795702,897.2779016846998,80,0
MgWO6,-1.5316205715625,0.390127909687492,3.904618235711084,517.3757289267412,32,0
Mn(CO)5,-0.741555759584639,0.65581635295454,1.580087690580993,819.6661449667694,44,0
Mn(CO3)2,-1.041893605047893,0.7447646040740761,2.620635653412525,443.435950623972,36,0
Mn2As2O7,-1.442525594623831,0.458912870000007,4.738020295916959,260.5507743905845,22,0
Mn2As2O9,-1.487303179489392,0.201085790705125,3.695694666066995,725.582329329695,52,0
Mn2O7,-0.8804072191235621,0.334611396898148,2.364325579290007,1246.6199895735654,72,0
Mn4Se4O15,-1.353936735917354,0.209553417509064,3.888840658305123,662.3496733081165,46,0
MnAgO4,-0.834450715349615,0.232931202222223,4.153568646393342,362.69211094379534,24,0
MnClO3,-0.840291030586207,0.361621988861111,2.245496154862825,204.6770351595788,10,0
MnSO6,-1.080893202241378,0.479203609236108,1.936317281093441,627.7436669201604,32,0
MnSeO4,-1.2713704054624642,0.255213514930551,3.442973623899653,381.77864314894623,24,0
MnSeO5,-0.9514303711106832,0.357070132083326,3.564078114235206,398.6232254069225,28,0
MnV2O8,-1.71914702890282,0.23455628856061,2.652437601990732,713.2284676855056,44,0
Mo(CO)6,-0.8662009067307671,0.416645683653849,2.083663659368318,841.5625198142385,52,0
Mo3Br6O,-0.583096999,0.5822007412499971,3.625150008951028,717.5461766521232,20,0
Mo3NO9,-1.282950166923077,0.493642330480774,3.815693740183502,388.0309772119165,26,0
Mo5PbO8,-1.508380348035714,0.224381241964286,6.346791189289521,852.8185499900131,56,0
MoAsO6,-0.96706670171875,0.676664897499999,3.178151185644927,1115.4362605184142,64,0
MoCl2O3,-0.8052006808333331,0.596603813597221,2.513113358791022,283.91651023975146,12,0
MoO4,-1.070325381,0.469388116749997,3.126086526886642,169.9138080370062,10,0
MoPO7,-1.4071440538492062,0.479956212222226,2.651021676498665,299.2949205977528,18,0
N3Cl,0.575281133749999,0.575281133749999,1.304002614944269,197.311121444502,8,0
NCl3,0.507523420520833,0.507523420520833,2.01820875191102,1188.4119337371756,48,0
Na(CO)2,-1.279222720275863,0.227644696541663,2.038824882471478,257.40148998233786,20,0
Na(CO)3,-1.216025011625614,0.239321004315476,2.076595759041734,342.3121812243034,28,0
Na2MoO6,-1.21346026558429,0.458533420833333,2.719294669509293,1162.268186601423,72,0
Na2TeO5,-1.179167404928161,0.404527015468747,3.041546486825761,276.88134998161746,16,0
Na2WO6,-1.418120480028734,0.304594173055557,3.147916376433918,1374.954172353778,72,0
NaAuC2,0.243353904999999,0.419021284166667,5.318219808506616,76.17860494344895,4,0
NaBrO2,-0.893446914094827,0.244949655,2.941266845535804,304.62299797580243,16,0
NaC,0.231464213599137,0.231464213599137,1.598476392086297,290.8752203110946,16,0
NaClO2,-0.9925589840948272,0.285669529375,2.347678335971384,127.9406609780813,8,0
NaCu5C6,0.5595579861206891,0.5595579861206891,4.738096996139472,578.6659982808654,48,0
NaIO4,-0.737062687729885,0.361757211666671,3.408528206247423,208.40417544462372,12,0
NaMo3O11,-1.591436547925287,0.206730486166674,3.249073188642441,995.1830979490958,60,0
NaV6O11,-2.097516306743295,0.396376967141193,4.094691663592481,409.29159028172506,36,0
Nb2Cd2O7,-2.187337671363635,0.276727237954545,6.421500315658226,270.29461017478064,22,0
Nb2Ni4O9,-1.762148660083334,0.320648963916672,5.713609250537252,1312.6676315855905,120,0
Nb4Te17I4,-0.389739058133334,0.266094366933333,5.502981095523407,1839.7516800982069,50,0
Nd(CO3)3,-1.327004715576922,0.647344920384616,1.820344362063551,1183.206552885836,52,0
Nd16(Mo3O8)7,-2.523396768279569,0.223613106989247,6.8385670190242696,2534.347702145161,186,0
NdFeO3,-2.2702453350000003,0.506160635499999,5.7420663323547885,286.9734639769192,20,0
Ni(C2N3)2,0.198548878484849,0.198548878484848,2.04077854115275,310.46158002657734,22,0
Ni(N3O2)2,-0.284531746363636,0.251479507272728,2.193541029310994,156.4982050930344,11,0
Ni(NO4)2,-0.443370953181818,0.302334433181819,2.444412930038168,291.7028087161904,22,0
Ni(SN)4,0.344644430416667,0.541819943194443,1.978108521746718,1631.7734242568258,72,0
Ni(SO6)2,-0.460887968999999,0.645208464222218,1.6260536390635991,321.492837837505,15,0
Ni2Sb2O7,-1.377274126363636,0.313613556818176,5.929528387226729,264.8687014260132,22,0
NiPO4,-1.258919269732143,0.7838956341666751,3.125191898819888,653.1857209975366,48,0
NpCO4,-2.3322365710416677,0.352727194583335,5.45211903666029,381.3288057910303,24,0
NpN4O11,-0.9968871227343752,0.277906117441406,3.206322917631392,485.8065672935326,32,0
Os(CO)4,-0.9645585060185172,0.214590395092594,3.353606238027957,1796.0312770838452,108,0
Os2(CO)7,-0.93513153078125,0.225593168749998,3.460524310670224,1106.5973413246472,64,0
Os3C10O11,-0.9458782653125,0.270119038958334,3.418275889140273,1684.286896006919,96,0
Os5(CO)16,-0.9244491112612612,0.222830900630631,3.672829297116182,1897.9468334978133,111,0
Os5(CO)19,-0.945179935,0.227113449244185,3.455251432603219,1425.74120704085,86,0
Os5C17O16,-0.8905842828289461,0.226504149802632,3.560067469434186,2633.158876717844,152,0
Os6C19O20,-0.953000788777778,0.226148112333333,3.6751102763924193,3053.6217293704667,180,0
OsCl4O,-0.6268164837500001,0.238871193124999,3.741474689140493,617.870106855565,24,0
P2O9,-0.8708051717532471,0.6876784600000001,2.272941624915337,1203.6382760100817,88,0
P2PbO8,-1.745518258571427,0.289328531931821,3.770103467669689,699.6847846465732,44,0
P3N4Cl5,-0.572692644910715,0.291910454375001,1.833493119407061,590.8825810203466,24,0
PCF3,-1.365822456023808,0.597496547733333,1.990234018376031,1668.3480336961156,100,0
PNO3,-0.9208458634285712,0.8963390172500001,1.590378661375911,776.6437232130503,40,0
PO4,-1.325146314428571,0.389185680499999,1.6608621476230092,379.81155036837407,20,0
PSN9,0.470711862949131,0.5894688680303021,1.515909769609594,828.5621907147794,44,0
Pb(CO)4,-0.9724268127777772,0.327228575555555,3.671020568558366,288.8086001899949,18,0
Pb(ClO2)2,-0.63889814642857,0.207838965119052,4.695803408553931,241.9506709287212,14,0
Pb(SN)2,0.126835004,0.499994701999999,4.521482623344099,439.7419620391996,20,0
Pb3BrO3,-1.254861642142855,0.199916415,7.173756849081707,693.9614541086438,28,0
PbCl2O7,-0.450775282499999,0.204105355749999,4.071332961320027,318.214837747367,20,0
PbN6,0.419054125238092,0.419054125238094,4.475043446117719,1296.8340594340912,84,0
Pd(S3N)2,0.159558875208334,0.272330574166666,2.043654575404596,1062.2206513967185,36,0
Pd(SN)4,0.486358372291666,0.5991300712500021,2.015713112041298,957.933935027918,36,0
Pd2S9N4,0.191801439763889,0.327127478513887,2.568066943495281,2162.725143885699,90,0
Pr2S3O20,-1.204341970033334,0.575017782599998,3.01865299115069,767.9275815856948,50,0
PrMo5O8,-1.8001813677976202,0.277280665267854,6.253427950485641,795.1378268916086,56,0
PrN,-1.274247987708332,0.271545837499999,6.972208740828422,73.79048439716705,4,0
PrO3,-1.938387684166666,0.392406296718749,5.181547997614971,121.07792651102208,8,0
Pt(SN)4,0.376909085069442,0.523594082361109,2.999392141494335,840.1169362448768,36,0
Rb(CO)2,-1.3185024625,0.1991648305,2.665852427873646,176.26358383423354,10,0
Rb2IO,-1.311502033125,0.1974490965625,3.584211570184807,581.5981455014027,16,0
Rb2Se5,-0.581435497745535,0.190123902544643,4.057376288736327,926.1414257034322,28,0
Rb4V2O9,-1.800775339,0.239171469555555,3.154862583470946,309.35732315589706,15,0
RbAuC2,0.180490668124999,0.3262020140625,4.626261664168464,109.998485505232,4,0
RbAuN12,0.474736585535713,0.525837951989795,3.050253581028688,490.5148730306424,28,0
RbC10,0.21803635310606,0.244450353333332,2.530049062893457,809.5455337567662,66,0
RbClO2,-1.036714496874999,0.345297022500001,2.929896060966681,173.33650379738373,8,0
RbCuC2,0.277271211875,0.29543083703125,2.782774996393646,206.5073244292575,8,0
Re(CO)5,-1.027831532272728,0.23072538340909,2.627037334084498,824.9038831571072,44,0
Re(Cl2O)2,-0.743119194642857,0.542104981428575,3.038583187196384,786.9768043085642,28,0
Re(H3C)6,0.023703383199989,0.256911123200001,1.969711970498789,466.05437921325,50,0
Re3Se4O3,-0.9340867196874992,0.347510484,5.823483932447616,2104.2792345107746,80,0
ReNF6,-1.940518089375,0.225571545937499,4.115087562082309,507.15636734031386,32,0
Rh(CO)3,-0.898853990089286,0.238182450267858,2.482000512369778,2001.0580806834416,112,0
Rh8C20O19,-0.8278278528723391,0.244695881648937,2.886295201888358,1573.434691852545,94,0
RhN5O7,0.097260935769231,0.7741462028846161,2.251236522531277,840.685307116208,52,0
Ru(CO)4,-0.957502544444444,0.221646356666665,2.366976724162893,1794.076677237654,108,0
Ru4C14O13,-0.8614810043548401,0.251103039435482,2.411855661721663,1074.6258493006442,62,0
S(IN)2,0.512194678999999,0.643348747499999,3.567284768128501,584.4469667663842,20,0
S2N,0.307862483749999,0.307862483749999,1.73469804349237,598.3706195874307,24,0
S2N2Cl,0.228063968812499,0.296433477125,1.832809692398309,924.8262177412118,40,0
S2N2O,-0.177871125749999,0.2786929975,1.880480409791828,763.9551818203295,40,0
S2NO,-0.378091445624999,0.1926137084375,1.721240957229672,363.265052393257,16,0
S3(NCl)2,0.095577747678571,0.193248473839286,1.901212253279453,340.8299973844067,14,0
S3(NO)2,-0.45804536892857,0.194189092857143,1.728005592106502,300.2168040069775,14,0
S3N,0.351277961718749,0.351277961718749,1.639841216672384,892.7412054055851,32,0
S3N2Cl,0.177454364739581,0.234428954999999,1.9980313084503751,1061.5408918038347,48,0
S3N2O5,-0.94638615975,0.195024148374999,2.003636560068843,676.9512017669086,40,0
S4N4O3,-0.037861182272727,0.5847262585227261,1.858994315784825,829.9505034738943,44,0
S4N5Cl,0.399901824781251,0.4340865789375,1.859841733467877,1669.583762731371,80,0
S4N5F,0.182255175499999,0.43168253965625,1.9259270038544032,749.3984837376381,40,0
S5N4O3,-0.342973398333332,0.227731755729166,1.930829518741327,909.3780636663608,48,0
S5N5Cl,0.299676274176137,0.330753323409091,1.932402656509309,456.83064925906615,22,0
S5N6,0.45019734903409,0.450197349034091,1.8459999767547792,439.62943253213854,22,0
S7(N3O4)2,-0.6203530367857131,0.249292912261905,1.899274981929837,763.2484693284255,42,0
S7N,0.228931761445314,0.228931761445314,1.8949774504486592,835.8410146655773,32,0
SN,0.5086555859375,0.5086555859375,1.8705937605216527,163.59267165168038,8,0
SNCl,0.151995371145833,0.265944551666665,1.804550943259995,450.1118122992458,18,0
Sb(OF3)2,-1.461930324999999,0.336300639027778,3.398927385625899,523.2333475713532,36,0
Sb4S7N2,0.360507726153844,0.5814638993750001,2.7790883117749,3534.9221054284308,104,0
SbN3Cl4,-0.188612633124999,0.322355151562499,2.302549092008581,881.5405886554581,32,0
SbN6Cl,0.241500694687497,0.398884699895832,2.215311953437673,723.3479924497398,32,0
SbN9,0.5930840256250001,0.5930840256250001,2.773846561371212,296.7109250939281,20,0
SbOF6,-1.791636794687499,0.23137303984375,3.6947136013179502,452.5822078788098,32,0
SbPO6,-1.261087061205357,0.713860007499999,2.804921916574856,589.001994817882,32,0
Sc(SeO3)3,-1.468155964387019,0.238963396826927,3.1969708543903312,442.3613683904709,26,0
ScAsO5,-2.037701233928572,0.263480279285714,3.142260459957042,211.2488381043676,14,0
ScBr3O7,-0.803282264545454,0.234176383238637,3.821823992644025,344.69174475137686,22,0
ScO2,-3.035004163333332,0.272273037291666,2.895121521509624,176.55397838819457,12,0
Se2Br3N,-0.177638809114583,0.241210137584634,3.304068417629296,1655.031449172922,48,0
Se2NO6,-0.0626152246875,0.9353757930555552,2.296546393879738,774.8970812524783,36,0
SeN,0.6339892010156251,0.6339892010156251,3.505514812760458,704.6033258496166,32,0
Si,0.393193089411763,0.393193089411763,2.00607082485501,790.4309054414421,34,0
Si2O3,-2.165350534,0.7801976755000001,1.739295903080365,994.5232770922948,50,0
Si2O5,-2.227385363571429,0.5778986454761901,2.332830694642392,193.8522878150404,14,0
Si3N4,-0.6140544882142871,0.706888974642856,3.130460983192679,297.65060327184403,28,0
SiO2,-3.029232922847223,0.243598421041667,1.7485626503561211,2738.861957735806,144,0
SmIO9,-0.5420132315909091,0.6234816986742401,4.294386708373807,651.5641840363987,44,0
SmMo5O8,-1.796154034642857,0.310768909017859,6.375936342211604,789.7069272198199,56,0
Sn(ClO)2,-0.6406302110000001,0.7736295947,2.437456484499421,603.9082715559888,20,0
Sn(NF)2,-1.229652501,0.31470421525,3.742280089650951,81.96476794077297,5,0
Sn3SO7,-1.718869042954545,0.226724916818183,3.51154043686369,946.1219417376152,44,0
SnMo5O8,-1.48271780375,0.268456675535716,5.749573394468248,839.1747561249764,56,0
SnPO3,-1.925782937928572,0.310747514114265,3.359908743902649,195.39734301346112,10,0
Sr(AsO4)2,-1.240268328181817,0.584511197272729,3.701999571958398,327.8541440220074,22,0
Sr(CO2)3,-1.927545334,0.217861312999993,2.593789546781377,562.4741847274204,40,0
Sr(ClO2)2,-1.252734148571428,0.217568494761901,3.041500444304732,242.9781864621356,14,0
Sr(IO)2,-1.313450287999999,0.396998738333333,3.903543657897154,635.413772885729,20,0
Sr2CoO3,-2.2332176775,0.241141722916667,3.459375971314559,135.44541812160094,6,0
SrAsO5,-1.649331887321429,0.330459532499986,3.67696102466451,876.2558379203219,56,0
SrBr2O7,-0.832594177999999,0.201594873500002,3.706446616468015,322.0536125970536,20,0
SrC3O7,-1.831868763636363,0.359690463409084,1.980885644778485,790.1567562846525,44,0
SrCl2O,-1.52275833125,0.7481602220833331,2.862600781945947,404.9551675410168,16,0
SrI2O7,-1.182120475499999,0.206834299500003,4.500725484149835,334.58139012678413,20,0
SrLiH3,-0.126509745583332,0.457782857499999,1.631795838220756,99.30372545490404,5,0
SrMn2O11,-0.780799385240147,0.5023438760119,2.721738975047871,911.4671095138384,56,0
SrMo5O8,-1.765797954464286,0.244656152142852,5.653378333025925,816.9260822017568,56,0
SrSiO3,-3.116950543,0.324275929999999,5.371420069070963,50.607918520880645,5,0
Ta2SnO7,-2.780080942466665,0.194757851000002,9.162628270428918,214.79383693518307,20,0
Tb(ClO2)3,-0.987986523666666,0.337415081375008,3.245940443171968,369.6437503328304,20,0
TbMnO3,-2.716380401919539,0.314236524500001,6.422371567421256,270.82295315671564,20,0
Tc(CO)5,-1.024582792500001,0.212630769318179,2.039928614493544,775.109780342589,44,0
TeAuBr8,-0.301280221666667,0.327853372874997,4.525416753980145,707.3051005744773,20,0
TeCF2,-0.7570802055208321,0.628129923854167,3.620239175780987,651.7231344749172,32,0
TeCF3,-1.328688632958338,0.333563522291665,3.067564130811213,851.416380407064,40,0
TeS3N2,0.367373273159718,0.367373273159721,2.524589547097196,662.5040272052447,24,0
Ti(NCl)3,-0.7880563352976191,0.286735254999999,2.053455326655643,317.3911908262693,14,0
Ti3FeO7,-2.917017173181817,0.237246160909105,5.160638414502237,100.21265477909016,11,0
Ti3O7,-2.690113244,0.46713666275,1.6808114067229392,505.028071561521,20,0
TiF2,-3.013348831111111,0.248468377407407,4.072181500448822,35.01322446420041,3,0
TiOF5,-2.460329842261905,0.278957639464286,2.566464340529464,411.134651918482,28,0
Tl2S7N8,0.302613287254901,0.507871892205882,3.590498194508654,1378.704032616825,68,0
Tl2ZnN12,0.355339917611113,0.360109117944444,4.291625344307119,994.0207666756932,60,0
Tl4CO5,-1.078655085833337,0.217847055333335,5.707515371126207,529.241920139588,20,0
TlFeO2,-1.167044853333335,0.205171898125001,6.340511242847416,153.06479155498042,8,0
TlN3,0.310554844687501,0.310554844687501,5.822987526243125,140.53352166702985,8,0
Tm4Mo4O11,-2.748041254736844,0.202611005657891,8.504087725965816,964.9852522846644,76,0
TmBO3,-3.200776610833335,0.318168113600002,7.001389952448992,324.08721585354914,30,0
UC2O7,-2.2127130955,0.293392641000005,2.992797844140083,415.07526449266464,20,0
